SEQID	qualifiers_product_list	number_product
PAQ89233.barcode64	NRPS	4
PAQ89233.barcode64	NRPS-like	1
PAQ89233.barcode64	RRE-containing	1
PAQ89233.barcode64	T3PKS	1
PAQ89233.barcode64	betalactone	1
PAQ89233.barcode64	cyclic-lactone-autoinducer	1
PAQ89233.barcode64	lanthipeptide-class-ii	1
PAQ89233.barcode64	phosphonate	1
PAQ89233.barcode64	terpene	2
PAQ89233.barcode64	terpene-precursor	2
PAQ89233.barcode65	NI-siderophore	1
PAQ89233.barcode65	NRPS	2
PAQ89233.barcode65	T3PKS	1
PAQ89233.barcode65	azole-containing-RiPP	1
PAQ89233.barcode65	betalactone	1
PAQ89233.barcode65	lassopeptide	1
PAQ89233.barcode65	terpene	2
PAQ89233.barcode65	terpene-precursor	1
PAQ89233.barcode66	T3PKS	1
PAQ89233.barcode66	terpene	1
PAQ89233.barcode66	terpene-precursor	1
PAQ89233.barcode67	NAGGN	1
PAQ89233.barcode67	NI-siderophore	1
PAQ89233.barcode67	NRP-metallophore	1
PAQ89233.barcode67	NRPS	2
PAQ89233.barcode67	NRPS-like	1
PAQ89233.barcode67	RiPP-like	3
PAQ89233.barcode67	arylpolyene	1
PAQ89233.barcode67	betalactone	1
PAQ89233.barcode67	ranthipeptide	1
PAQ89233.barcode67	redox-cofactor	2
PAQ89233.barcode67	terpene-precursor	1
PAQ89233.barcode68	CDPS	1
PAQ89233.barcode68	NAPAA	3
PAQ89233.barcode68	NI-siderophore	2
PAQ89233.barcode68	NRP-metallophore	1
PAQ89233.barcode68	NRPS	8
PAQ89233.barcode68	NRPS-like	7
PAQ89233.barcode68	RiPP-like	2
PAQ89233.barcode68	T1PKS	4
PAQ89233.barcode68	T3PKS	3
PAQ89233.barcode68	aminopolycarboxylic-acid	1
PAQ89233.barcode68	arylpolyene	1
PAQ89233.barcode68	betalactone	2
PAQ89233.barcode68	butyrolactone	5
PAQ89233.barcode68	ectoine	1
PAQ89233.barcode68	hydrogen-cyanide	2
PAQ89233.barcode68	indole	1
PAQ89233.barcode68	lanthipeptide-class-i	3
PAQ89233.barcode68	lanthipeptide-class-iii	1
PAQ89233.barcode68	lanthipeptide-class-v	1
PAQ89233.barcode68	lassopeptide	2
PAQ89233.barcode68	other	1
PAQ89233.barcode68	ranthipeptide	1
PAQ89233.barcode68	redox-cofactor	1
PAQ89233.barcode68	terpene	3
PAQ89233.barcode68	triceptide	2
PAQ89233.barcode69	CDPS	1
PAQ89233.barcode69	NAPAA	3
PAQ89233.barcode69	NI-siderophore	2
PAQ89233.barcode69	NRPS	7
PAQ89233.barcode69	NRPS-like	8
PAQ89233.barcode69	RiPP-like	2
PAQ89233.barcode69	T1PKS	4
PAQ89233.barcode69	T3PKS	3
PAQ89233.barcode69	aminopolycarboxylic-acid	1
PAQ89233.barcode69	arylpolyene	1
PAQ89233.barcode69	betalactone	2
PAQ89233.barcode69	butyrolactone	5
PAQ89233.barcode69	ectoine	1
PAQ89233.barcode69	hydrogen-cyanide	2
PAQ89233.barcode69	indole	1
PAQ89233.barcode69	lanthipeptide-class-i	3
PAQ89233.barcode69	lanthipeptide-class-iii	1
PAQ89233.barcode69	lanthipeptide-class-v	1
PAQ89233.barcode69	lassopeptide	2
PAQ89233.barcode69	other	1
PAQ89233.barcode69	ranthipeptide	1
PAQ89233.barcode69	redox-cofactor	1
PAQ89233.barcode69	terpene	3
PAQ89233.barcode69	triceptide	2
PAQ89233.barcode70	NAGGN	1
PAQ89233.barcode70	NI-siderophore	1
PAQ89233.barcode70	NRP-metallophore	3
PAQ89233.barcode70	NRPS	7
PAQ89233.barcode70	NRPS-like	2
PAQ89233.barcode70	PKS-like	1
PAQ89233.barcode70	RiPP-like	5
PAQ89233.barcode70	T3PKS	1
PAQ89233.barcode70	arylpolyene	1
PAQ89233.barcode70	betalactone	1
PAQ89233.barcode70	ectoine	1
PAQ89233.barcode70	hydrogen-cyanide	1
PAQ89233.barcode70	lassopeptide	2
PAQ89233.barcode70	redox-cofactor	1
PAQ89233.barcode70	terpene	1
PAQ89233.barcode70	terpene-precursor	2
PAQ89233.barcode70	transAT-PKS	1
PAQ89233.barcode73	NRPS	2
PAQ89233.barcode73	NRPS-like	2
PAQ89233.barcode73	RiPP-like	1
PAQ89233.barcode73	lanthipeptide-class-ii	1
PAQ89233.barcode73	terpene	1
PAQ89233.barcode74	NI-siderophore	1
PAQ89233.barcode74	NRP-metallophore	1
PAQ89233.barcode74	NRPS	2
PAQ89233.barcode74	NRPS-like	1
PAQ89233.barcode74	RiPP-like	3
PAQ89233.barcode74	azole-containing-RiPP	2
PAQ89233.barcode74	betalactone	1
PAQ89233.barcode74	lanthipeptide-class-ii	1
PAQ89233.barcode74	lassopeptide	1
PAQ89233.barcode74	terpene	1
PAQ89233.barcode74	terpene-precursor	1
PAQ89233.barcode75	NI-siderophore	1
PAQ89233.barcode75	NRPS	7
PAQ89233.barcode75	NRPS-like	1
PAQ89233.barcode75	PKS-like	1
PAQ89233.barcode75	T3PKS	1
PAQ89233.barcode75	betalactone	1
PAQ89233.barcode75	cyclic-lactone-autoinducer	3
PAQ89233.barcode75	lanthipeptide-class-i	2
PAQ89233.barcode75	lassopeptide	1
PAQ89233.barcode75	proteusin	1
PAQ89233.barcode75	ranthipeptide	1
PAQ89233.barcode75	terpene-precursor	2
PAQ89233.barcode75	transAT-PKS	2
PAQ89233.barcode76	NI-siderophore	1
PAQ89233.barcode76	NRPS	1
PAQ89233.barcode76	RiPP-like	1
PAQ89233.barcode76	azole-containing-RiPP	1
PAQ89233.barcode76	betalactone	1
PAQ89233.barcode76	lanthipeptide-class-i	1
PAQ89233.barcode76	lassopeptide	1
PAQ89233.barcode76	terpene	1
PAQ89233.barcode78	NAPAA	3
PAQ89233.barcode78	NI-siderophore	1
PAQ89233.barcode78	T3PKS	1
PAQ89233.barcode78	betalactone	2
PAQ89233.barcode78	hydrogen-cyanide	1
PAQ89233.barcode78	terpene	1
PAQ89233.barcode78	terpene-precursor	2
PAQ89233.barcode79	NAGGN	1
PAQ89233.barcode79	NI-siderophore	1
PAQ89233.barcode79	NRP-metallophore	3
PAQ89233.barcode79	NRPS	5
PAQ89233.barcode79	NRPS-like	2
PAQ89233.barcode79	RiPP-like	5
PAQ89233.barcode79	T3PKS	1
PAQ89233.barcode79	arylpolyene	1
PAQ89233.barcode79	azole-containing-RiPP	1
PAQ89233.barcode79	betalactone	1
PAQ89233.barcode79	ectoine	1
PAQ89233.barcode79	furan	1
PAQ89233.barcode79	hydrogen-cyanide	1
PAQ89233.barcode79	lassopeptide	1
PAQ89233.barcode79	redox-cofactor	1
PAQ89233.barcode79	terpene	3
PAQ89233.barcode79	terpene-precursor	4
PAQ89233.barcode80	NI-siderophore	2
PAQ89233.barcode80	NRP-metallophore	1
PAQ89233.barcode80	NRPS	3
PAQ89233.barcode80	RRE-containing	1
PAQ89233.barcode80	RiPP-like	2
PAQ89233.barcode80	betalactone	1
PAQ89233.barcode80	cyclic-lactone-autoinducer	1
PAQ89233.barcode80	deazapurine	1
PAQ89233.barcode80	lanthipeptide-class-ii	1
PAQ89233.barcode80	lanthipeptide-class-iii	1
PAQ89233.barcode80	lassopeptide	1
PAQ89233.barcode80	terpene	1
PAQ89233.barcode81	NI-siderophore	1
PAQ89233.barcode81	RiPP-like	2
PAQ89233.barcode81	arylpolyene	2
PAQ89233.barcode81	betalactone	1
PAQ89233.barcode81	terpene-precursor	1
PAQ89233.barcode82	NI-siderophore	1
PAQ89233.barcode82	azole-containing-RiPP	1
PAQ89233.barcode82	betalactone	1
PAQ89233.barcode82	terpene	2
PAQ89233.barcode82	terpene-precursor	1
PAQ89233.barcode83	NI-siderophore	1
PAQ89233.barcode83	NRPS	2
PAQ89233.barcode83	NRPS-like	1
PAQ89233.barcode83	azole-containing-RiPP	1
PAQ89233.barcode83	betalactone	1
PAQ89233.barcode83	terpene	3
PAQ89233.barcode85	NAGGN	1
PAQ89233.barcode85	NRP-metallophore	1
PAQ89233.barcode85	NRPS	2
PAQ89233.barcode85	NRPS-like	1
PAQ89233.barcode85	RiPP-like	4
PAQ89233.barcode85	arylpolyene	1
PAQ89233.barcode85	betalactone	1
PAQ89233.barcode85	hydrogen-cyanide	1
PAQ89233.barcode85	redox-cofactor	1
PAQ89233.barcode85	terpene	2
PAQ89233.barcode85	terpene-precursor	1
PAQ89233.barcode86	NI-siderophore	2
PAQ89233.barcode86	NRP-metallophore	1
PAQ89233.barcode86	NRPS	11
PAQ89233.barcode86	NRPS-like	1
PAQ89233.barcode86	RRE-containing	1
PAQ89233.barcode86	RiPP-like	3
PAQ89233.barcode86	T1PKS	3
PAQ89233.barcode86	T3PKS	1
PAQ89233.barcode86	azole-containing-RiPP	1
PAQ89233.barcode86	butyrolactone	4
PAQ89233.barcode86	ectoine	1
PAQ89233.barcode86	hydrogen-cyanide	1
PAQ89233.barcode86	melanin	1
PAQ89233.barcode86	other	2
PAQ89233.barcode86	terpene	6
PAQ89233.barcode86	terpene-precursor	4
PAQ89233.barcode87	NI-siderophore	1
PAQ89233.barcode87	terpene	1
PAQ89233.barcode88	NI-siderophore	1
PAQ89233.barcode88	NRPS	3
PAQ89233.barcode88	NRPS-like	1
PAQ89233.barcode88	azole-containing-RiPP	1
PAQ89233.barcode88	betalactone	1
PAQ89233.barcode88	terpene	2
PAQ89233.barcode88	terpene-precursor	1
PAQ89233.barcode89	NI-siderophore	2
PAQ89233.barcode89	RiPP-like	1
PAQ89233.barcode89	T3PKS	1
PAQ89233.barcode89	terpene	1
PAQ89233.barcode89	terpene-precursor	1
PAQ89233.barcode90	CDPS	2
PAQ89233.barcode90	NAPAA	1
PAQ89233.barcode90	NI-siderophore	3
PAQ89233.barcode90	NRP-metallophore	2
PAQ89233.barcode90	NRPS	8
PAQ89233.barcode90	NRPS-like	5
PAQ89233.barcode90	PKS-like	2
PAQ89233.barcode90	RiPP-like	3
PAQ89233.barcode90	T1PKS	3
PAQ89233.barcode90	T2PKS	1
PAQ89233.barcode90	T3PKS	1
PAQ89233.barcode90	butyrolactone	3
PAQ89233.barcode90	hglE-KS	1
PAQ89233.barcode90	hydrogen-cyanide	1
PAQ89233.barcode90	lanthipeptide-class-iii	3
PAQ89233.barcode90	lanthipeptide-class-iv	2
PAQ89233.barcode90	melanin	1
PAQ89233.barcode90	phosphonate	1
PAQ89233.barcode90	terpene	8
PAQ89233.barcode90	terpene-precursor	2
PAQ89233.barcode91	NAGGN	1
PAQ89233.barcode91	NAPAA	1
PAQ89233.barcode91	NRP-metallophore	3
PAQ89233.barcode91	NRPS	11
PAQ89233.barcode91	NRPS-like	2
PAQ89233.barcode91	PKS-like	1
PAQ89233.barcode91	RRE-containing	1
PAQ89233.barcode91	RiPP-like	3
PAQ89233.barcode91	T1PKS	2
PAQ89233.barcode91	T2PKS	1
PAQ89233.barcode91	amglyccycl	1
PAQ89233.barcode91	arylpolyene	1
PAQ89233.barcode91	betalactone	3
PAQ89233.barcode91	butyrolactone	1
PAQ89233.barcode91	ectoine	1
PAQ89233.barcode91	hydrogen-cyanide	1
PAQ89233.barcode91	lanthipeptide-class-ii	1
PAQ89233.barcode91	lanthipeptide-class-iii	1
PAQ89233.barcode91	ranthipeptide	2
PAQ89233.barcode91	redox-cofactor	3
PAQ89233.barcode91	terpene	2
PAQ89233.barcode91	terpene-precursor	1
PAQ89233.barcode92	NAGGN	1
PAQ89233.barcode92	NAPAA	1
PAQ89233.barcode92	NRP-metallophore	4
PAQ89233.barcode92	NRPS	8
PAQ89233.barcode92	NRPS-like	5
PAQ89233.barcode92	RiPP-like	3
PAQ89233.barcode92	T1PKS	1
PAQ89233.barcode92	T3PKS	1
PAQ89233.barcode92	amglyccycl	1
PAQ89233.barcode92	arylpolyene	1
PAQ89233.barcode92	azole-containing-RiPP	1
PAQ89233.barcode92	betalactone	1
PAQ89233.barcode92	furan	1
PAQ89233.barcode92	lanthipeptide-class-ii	1
PAQ89233.barcode92	redox-cofactor	1
PAQ89233.barcode92	terpene	4
PAQ89233.barcode92	terpene-precursor	2
PAQ89233.barcode93	NI-siderophore	1
PAQ89233.barcode93	NRPS	1
PAQ89233.barcode93	NRPS-like	1
PAQ89233.barcode93	T3PKS	1
PAQ89233.barcode93	azole-containing-RiPP	1
PAQ89233.barcode93	terpene	1
PAQ89233.barcode94	HR-T2PKS	1
PAQ89233.barcode94	NI-siderophore	1
PAQ89233.barcode94	NRP-metallophore	1
PAQ89233.barcode94	NRPS	1
PAQ89233.barcode94	arylpolyene	1
PAQ89233.barcode94	azole-containing-RiPP	1
PAQ89233.barcode94	terpene-precursor	1
PAQ89233.barcode95	NI-siderophore	1
PAQ89233.barcode95	NRPS	2
PAQ89233.barcode95	T3PKS	1
PAQ89233.barcode95	azole-containing-RiPP	1
PAQ89233.barcode95	cyclic-lactone-autoinducer	1
PAQ89233.barcode95	terpene	2
PAQ89233.barcode95	terpene-precursor	1
PAW76169.barcode01	NI-siderophore	1
PAW76169.barcode01	NRPS	2
PAW76169.barcode01	T3PKS	1
PAW76169.barcode01	azole-containing-RiPP	1
PAW76169.barcode01	betalactone	1
PAW76169.barcode01	cyclic-lactone-autoinducer	1
PAW76169.barcode01	lassopeptide	1
PAW76169.barcode01	terpene	2
PAW76169.barcode01	terpene-precursor	1
PAW76169.barcode02	NI-siderophore	1
PAW76169.barcode02	NRPS	7
PAW76169.barcode02	NRPS-like	2
PAW76169.barcode02	PKS-like	1
PAW76169.barcode02	RRE-containing	1
PAW76169.barcode02	T3PKS	1
PAW76169.barcode02	cyclic-lactone-autoinducer	2
PAW76169.barcode02	lanthipeptide-class-i	1
PAW76169.barcode02	lassopeptide	1
PAW76169.barcode02	phosphonate	2
PAW76169.barcode02	proteusin	1
PAW76169.barcode02	terpene-precursor	2
PAW76169.barcode02	transAT-PKS	4
PAW76169.barcode03	NI-siderophore	1
PAW76169.barcode03	NRPS	7
PAW76169.barcode03	NRPS-like	2
PAW76169.barcode03	PKS-like	1
PAW76169.barcode03	RRE-containing	1
PAW76169.barcode03	T3PKS	1
PAW76169.barcode03	cyclic-lactone-autoinducer	3
PAW76169.barcode03	lanthipeptide-class-i	1
PAW76169.barcode03	lassopeptide	1
PAW76169.barcode03	phosphonate	1
PAW76169.barcode03	proteusin	1
PAW76169.barcode03	terpene-precursor	2
PAW76169.barcode03	transAT-PKS	4
PAW76169.barcode04	NI-siderophore	2
PAW76169.barcode04	NRP-metallophore	2
PAW76169.barcode04	NRPS	12
PAW76169.barcode04	NRPS-like	3
PAW76169.barcode04	PKS-like	1
PAW76169.barcode04	RiPP-like	3
PAW76169.barcode04	T1PKS	7
PAW76169.barcode04	T2PKS	1
PAW76169.barcode04	T3PKS	2
PAW76169.barcode04	arylpolyene	2
PAW76169.barcode04	azole-containing-RiPP	1
PAW76169.barcode04	azoxy-crosslink	1
PAW76169.barcode04	butyrolactone	2
PAW76169.barcode04	ectoine	2
PAW76169.barcode04	hydrogen-cyanide	1
PAW76169.barcode04	lanthipeptide-class-ii	1
PAW76169.barcode04	lanthipeptide-class-iii	2
PAW76169.barcode04	lanthipeptide-class-iv	1
PAW76169.barcode04	linaridin	1
PAW76169.barcode04	melanin	2
PAW76169.barcode04	oligosaccharide	1
PAW76169.barcode04	terpene	6
PAW76169.barcode04	terpene-precursor	4
PAW76169.barcode04	transAT-PKS	2
PAW76169.barcode05	NI-siderophore	1
PAW76169.barcode05	NRPS	2
PAW76169.barcode05	T3PKS	1
PAW76169.barcode05	azole-containing-RiPP	1
PAW76169.barcode05	betalactone	1
PAW76169.barcode05	cyclic-lactone-autoinducer	1
PAW76169.barcode05	lassopeptide	1
PAW76169.barcode05	terpene	2
PAW76169.barcode05	terpene-precursor	1
PAW76169.barcode06	NI-siderophore	1
PAW76169.barcode06	NRPS	2
PAW76169.barcode06	T3PKS	1
PAW76169.barcode06	azole-containing-RiPP	1
PAW76169.barcode06	betalactone	1
PAW76169.barcode06	lassopeptide	1
PAW76169.barcode06	terpene	2
PAW76169.barcode06	terpene-precursor	1
PAW76169.barcode07	NRPS	1
PAW76169.barcode07	RiPP-like	2
PAW76169.barcode07	T1PKS	1
PAW76169.barcode07	arylpolyene	2
PAW76169.barcode07	lanthipeptide-class-iii	1
PAW76169.barcode07	terpene-precursor	1
PAW76169.barcode08	NI-siderophore	1
PAW76169.barcode08	NRPS	1
PAW76169.barcode08	T3PKS	1
PAW76169.barcode08	azole-containing-RiPP	1
PAW76169.barcode08	betalactone	1
PAW76169.barcode08	lassopeptide	1
PAW76169.barcode08	terpene	2
PAW76169.barcode08	terpene-precursor	1
PAW76169.barcode09	NI-siderophore	2
PAW76169.barcode09	NRPS	1
PAW76169.barcode09	RiPP-like	1
PAW76169.barcode09	T3PKS	1
PAW76169.barcode09	cyclic-lactone-autoinducer	1
PAW76169.barcode09	opine-like-metallophore	1
PAW76169.barcode09	terpene	1
PAW76169.barcode09	terpene-precursor	1
PAW76169.barcode10	NI-siderophore	2
PAW76169.barcode10	NRPS	7
PAW76169.barcode10	NRPS-like	1
PAW76169.barcode10	RRE-containing	1
PAW76169.barcode10	RiPP-like	4
PAW76169.barcode10	T1PKS	1
PAW76169.barcode10	azole-containing-RiPP	2
PAW76169.barcode10	betalactone	2
PAW76169.barcode10	lanthipeptide-class-ii	1
PAW76169.barcode10	lassopeptide	2
PAW76169.barcode10	terpene	2
PAW76169.barcode10	terpene-precursor	2
PAW76169.barcode11	NI-siderophore	1
PAW76169.barcode11	NRPS	1
PAW76169.barcode11	NRPS-like	1
PAW76169.barcode11	RiPP-like	4
PAW76169.barcode11	azole-containing-RiPP	1
PAW76169.barcode11	lanthipeptide-class-ii	1
PAW76169.barcode11	lassopeptide	1
PAW76169.barcode11	terpene	1
PAW76169.barcode11	terpene-precursor	1
PAW76169.barcode12	NI-siderophore	1
PAW76169.barcode12	NRP-metallophore	1
PAW76169.barcode12	NRPS	3
PAW76169.barcode12	NRPS-like	1
PAW76169.barcode12	PKS-like	1
PAW76169.barcode12	RiPP-like	2
PAW76169.barcode12	T1PKS	1
PAW76169.barcode12	T3PKS	1
PAW76169.barcode12	azole-containing-RiPP	1
PAW76169.barcode12	betalactone	1
PAW76169.barcode12	lanthipeptide-class-ii	1
PAW76169.barcode12	lassopeptide	1
PAW76169.barcode12	terpene	1
PAW76169.barcode12	terpene-precursor	1
PAW76169.barcode12	transAT-PKS	1
PAW76169.barcode13	CDPS	1
PAW76169.barcode13	HR-T2PKS	1
PAW76169.barcode13	NAPAA	1
PAW76169.barcode13	NI-siderophore	2
PAW76169.barcode13	NRPS	6
PAW76169.barcode13	NRPS-like	4
PAW76169.barcode13	RiPP-like	3
PAW76169.barcode13	T1PKS	5
PAW76169.barcode13	T3PKS	2
PAW76169.barcode13	azoxy-crosslink	1
PAW76169.barcode13	betalactone	1
PAW76169.barcode13	butyrolactone	3
PAW76169.barcode13	ectoine	1
PAW76169.barcode13	lanthipeptide-class-i	1
PAW76169.barcode13	lanthipeptide-class-ii	1
PAW76169.barcode13	lanthipeptide-class-iii	2
PAW76169.barcode13	lanthipeptide-class-iv	1
PAW76169.barcode13	melanin	1
PAW76169.barcode13	oligosaccharide	2
PAW76169.barcode13	other	1
PAW76169.barcode13	redox-cofactor	1
PAW76169.barcode13	terpene	8
PAW76169.barcode13	terpene-precursor	5
PAW76169.barcode14	NI-siderophore	1
PAW76169.barcode14	NRPS	2
PAW76169.barcode14	RRE-containing	1
PAW76169.barcode14	T3PKS	1
PAW76169.barcode14	azole-containing-RiPP	1
PAW76169.barcode14	betalactone	1
PAW76169.barcode14	lassopeptide	1
PAW76169.barcode14	terpene	2
PAW76169.barcode14	terpene-precursor	1
PAW76169.barcode15	NAGGN	1
PAW76169.barcode15	NRP-metallophore	1
PAW76169.barcode15	NRPS	3
PAW76169.barcode15	NRPS-like	1
PAW76169.barcode15	RiPP-like	5
PAW76169.barcode15	arylpolyene	1
PAW76169.barcode15	betalactone	1
PAW76169.barcode15	hydrogen-cyanide	1
PAW76169.barcode15	redox-cofactor	1
PAW76169.barcode15	terpene-precursor	1
PAW76169.barcode16	NI-siderophore	1
PAW76169.barcode16	NRP-metallophore	1
PAW76169.barcode16	NRPS	3
PAW76169.barcode16	NRPS-like	1
PAW76169.barcode16	PKS-like	1
PAW76169.barcode16	RiPP-like	2
PAW76169.barcode16	T1PKS	1
PAW76169.barcode16	T3PKS	1
PAW76169.barcode16	azole-containing-RiPP	1
PAW76169.barcode16	betalactone	1
PAW76169.barcode16	lanthipeptide-class-ii	1
PAW76169.barcode16	lassopeptide	1
PAW76169.barcode16	terpene	1
PAW76169.barcode16	terpene-precursor	1
PAW76169.barcode16	transAT-PKS	1
PAW76169.barcode16	transAT-PKS-like	1
PAW76169.barcode18	NI-siderophore	1
PAW76169.barcode18	NRPS	2
PAW76169.barcode18	T3PKS	1
PAW76169.barcode18	azole-containing-RiPP	1
PAW76169.barcode18	betalactone	1
PAW76169.barcode18	lassopeptide	1
PAW76169.barcode18	terpene	2
PAW76169.barcode18	terpene-precursor	1
PAW76169.barcode20	NAPAA	2
PAW76169.barcode20	NRPS-like	1
PAW76169.barcode20	T3PKS	1
PAW76169.barcode20	betalactone	1
PAW76169.barcode20	terpene	1
PAW76169.barcode20	terpene-precursor	1
PAW76169.barcode21	NI-siderophore	1
PAW76169.barcode21	NRPS	4
PAW76169.barcode21	RRE-containing	1
PAW76169.barcode21	T3PKS	1
PAW76169.barcode21	azole-containing-RiPP	1
PAW76169.barcode21	betalactone	1
PAW76169.barcode21	cyclic-lactone-autoinducer	1
PAW76169.barcode21	terpene	3
PAW76169.barcode21	terpene-precursor	1
PAW76169.barcode23	NAGGN	1
PAW76169.barcode23	NRP-metallophore	1
PAW76169.barcode23	NRPS	1
PAW76169.barcode23	NRPS-like	1
PAW76169.barcode23	RiPP-like	3
PAW76169.barcode23	arylpolyene	1
PAW76169.barcode23	betalactone	1
PAW76169.barcode23	hydrogen-cyanide	2
PAW76169.barcode23	redox-cofactor	1
PAW76169.barcode23	terpene-precursor	1
PAW76169.barcode24	NAGGN	1
PAW76169.barcode24	NRP-metallophore	1
PAW76169.barcode24	NRPS	1
PAW76169.barcode24	NRPS-like	1
PAW76169.barcode24	RiPP-like	3
PAW76169.barcode24	arylpolyene	1
PAW76169.barcode24	betalactone	1
PAW76169.barcode24	hydrogen-cyanide	2
PAW76169.barcode24	redox-cofactor	1
PAW76169.barcode24	terpene-precursor	1
PAW76169.barcode25	NAGGN	1
PAW76169.barcode25	NRP-metallophore	1
PAW76169.barcode25	NRPS	1
PAW76169.barcode25	NRPS-like	1
PAW76169.barcode25	RiPP-like	3
PAW76169.barcode25	arylpolyene	1
PAW76169.barcode25	betalactone	1
PAW76169.barcode25	hydrogen-cyanide	2
PAW76169.barcode25	redox-cofactor	1
PAW76169.barcode25	terpene-precursor	1
PAW76169.barcode26	NAGGN	1
PAW76169.barcode26	NRP-metallophore	1
PAW76169.barcode26	NRPS	1
PAW76169.barcode26	NRPS-like	1
PAW76169.barcode26	RiPP-like	3
PAW76169.barcode26	arylpolyene	1
PAW76169.barcode26	betalactone	1
PAW76169.barcode26	hydrogen-cyanide	2
PAW76169.barcode26	redox-cofactor	1
PAW76169.barcode26	terpene-precursor	1
PAW76169.barcode27	NI-siderophore	1
PAW76169.barcode27	NRP-metallophore	2
PAW76169.barcode27	NRPS	4
PAW76169.barcode27	RiPP-like	1
PAW76169.barcode27	T1PKS	2
PAW76169.barcode27	arylpolyene	1
PAW76169.barcode27	azole-containing-RiPP	1
PAW76169.barcode27	betalactone	1
PAW76169.barcode27	terpene-precursor	1
PAW76169.barcode28	NI-siderophore	1
PAW76169.barcode28	NRP-metallophore	1
PAW76169.barcode28	NRPS	3
PAW76169.barcode28	RiPP-like	3
PAW76169.barcode28	T1PKS	1
PAW76169.barcode28	azole-containing-RiPP	1
PAW76169.barcode28	betalactone	1
PAW76169.barcode28	terpene	1
PAW76169.barcode28	terpene-precursor	1
PAW76169.barcode29	NI-siderophore	1
PAW76169.barcode29	T3PKS	1
PAW76169.barcode29	azole-containing-RiPP	1
PAW76169.barcode29	betalactone	1
PAW76169.barcode29	terpene	2
PAW76169.barcode29	terpene-precursor	1
PAW76169.barcode30	NI-siderophore	1
PAW76169.barcode30	NRP-metallophore	1
PAW76169.barcode30	NRPS	4
PAW76169.barcode30	RiPP-like	3
PAW76169.barcode30	T1PKS	1
PAW76169.barcode30	azole-containing-RiPP	1
PAW76169.barcode30	betalactone	1
PAW76169.barcode30	lanthipeptide-class-i	1
PAW76169.barcode30	lanthipeptide-class-ii	1
PAW76169.barcode30	lassopeptide	1
PAW76169.barcode30	terpene	1
PAW76169.barcode30	terpene-precursor	1
PAW76169.barcode31	NI-siderophore	1
PAW76169.barcode31	NRP-metallophore	1
PAW76169.barcode31	NRPS	2
PAW76169.barcode31	RiPP-like	4
PAW76169.barcode31	azole-containing-RiPP	1
PAW76169.barcode31	betalactone	1
PAW76169.barcode31	lanthipeptide-class-i	1
PAW76169.barcode31	lassopeptide	1
PAW76169.barcode31	terpene	1
PAW76169.barcode31	terpene-precursor	1
PAW76169.barcode32	NAPAA	1
PAW76169.barcode32	NI-siderophore	2
PAW76169.barcode32	NRP-metallophore	1
PAW76169.barcode32	NRPS	1
PAW76169.barcode32	NRPS-like	2
PAW76169.barcode32	RiPP-like	5
PAW76169.barcode32	T1PKS	2
PAW76169.barcode32	T2PKS	1
PAW76169.barcode32	T3PKS	2
PAW76169.barcode32	butyrolactone	1
PAW76169.barcode32	ectoine	1
PAW76169.barcode32	hydrogen-cyanide	2
PAW76169.barcode32	terpene	5
PAW76169.barcode32	terpene-precursor	1
PAW76169.barcode33	CDPS	1
PAW76169.barcode33	NI-siderophore	2
PAW76169.barcode33	NRP-metallophore	1
PAW76169.barcode33	NRPS	7
PAW76169.barcode33	NRPS-like	2
PAW76169.barcode33	PKS-like	1
PAW76169.barcode33	RiPP-like	3
PAW76169.barcode33	T1PKS	4
PAW76169.barcode33	T2PKS	1
PAW76169.barcode33	T3PKS	2
PAW76169.barcode33	arylpolyene	2
PAW76169.barcode33	azole-containing-RiPP	1
PAW76169.barcode33	butyrolactone	1
PAW76169.barcode33	ectoine	1
PAW76169.barcode33	hydrogen-cyanide	1
PAW76169.barcode33	lanthipeptide-class-ii	1
PAW76169.barcode33	lanthipeptide-class-iii	2
PAW76169.barcode33	lanthipeptide-class-iv	1
PAW76169.barcode33	linaridin	1
PAW76169.barcode33	melanin	3
PAW76169.barcode33	oligosaccharide	1
PAW76169.barcode33	terpene	6
PAW76169.barcode33	terpene-precursor	4
PAW76169.barcode33	transAT-PKS	3
PAW76169.barcode34	NI-siderophore	1
PAW76169.barcode34	NRPS	4
PAW76169.barcode34	NRPS-like	1
PAW76169.barcode34	T1PKS	1
PAW76169.barcode34	T3PKS	2
PAW76169.barcode34	cyclic-lactone-autoinducer	2
PAW76169.barcode34	lanthipeptide-class-ii	1
PAW76169.barcode34	lassopeptide	1
PAW76169.barcode34	opine-like-metallophore	1
PAW76169.barcode34	proteusin	1
PAW76169.barcode34	terpene	1
PAW76169.barcode34	terpene-precursor	2
PAW76169.barcode34	transAT-PKS	3
PAW76169.barcode34	triceptide	1
PAW76169.barcode35	NI-siderophore	1
PAW76169.barcode35	NRPS	1
PAW76169.barcode35	T3PKS	1
PAW76169.barcode35	azole-containing-RiPP	1
PAW76169.barcode35	betalactone	1
PAW76169.barcode35	lassopeptide	1
PAW76169.barcode35	terpene	2
PAW76169.barcode35	terpene-precursor	1
PAW76169.barcode36	NAPAA	1
PAW76169.barcode36	NI-siderophore	2
PAW76169.barcode36	NRP-metallophore	1
PAW76169.barcode36	NRPS	4
PAW76169.barcode36	NRPS-like	5
